"Step","leafy-snow-22 - val/accuracy/dataloader_idx_3","leafy-snow-22 - val/accuracy/dataloader_idx_3__MIN","leafy-snow-22 - val/accuracy/dataloader_idx_3__MAX","rare-haze-21 - val/accuracy/dataloader_idx_3","rare-haze-21 - val/accuracy/dataloader_idx_3__MIN","rare-haze-21 - val/accuracy/dataloader_idx_3__MAX","good-microwave-23 - val/accuracy/dataloader_idx_3","good-microwave-23 - val/accuracy/dataloader_idx_3__MIN","good-microwave-23 - val/accuracy/dataloader_idx_3__MAX"
"11282","0.8717448115348816","0.8717448115348816","0.8717448115348816","0.8557942509651184","0.8557942509651184","0.8557942509651184","0.8854166865348816","0.8854166865348816","0.8854166865348816"
"11634","0.8766276240348816","0.8766276240348816","0.8766276240348816","0.8645833134651184","0.8645833134651184","0.8645833134651184","0.8961588740348816","0.8961588740348816","0.8961588740348816"
"11987","0.8756510615348816","0.8756510615348816","0.8756510615348816","0.8841145634651184","0.8841145634651184","0.8841145634651184","0.8902994990348816","0.8902994990348816","0.8902994990348816"
"12340","0.8782551884651184","0.8782551884651184","0.8782551884651184","0.8577473759651184","0.8577473759651184","0.8577473759651184","0.8935546875","0.8935546875","0.8935546875"
"12692","0.8759765625","0.8759765625","0.8759765625","0.8792317509651184","0.8792317509651184","0.8792317509651184","0.8938801884651184","0.8938801884651184","0.8938801884651184"
"13045","0.8828125","0.8828125","0.8828125","0.8818359375","0.8818359375","0.8818359375","0.8919270634651184","0.8919270634651184","0.8919270634651184"
"13397","0.8772786259651184","0.8772786259651184","0.8772786259651184","0.8756510615348816","0.8756510615348816","0.8756510615348816","0.8922526240348816","0.8922526240348816","0.8922526240348816"
"13750","0.890625","0.890625","0.890625","0.8805338740348816","0.8805338740348816","0.8805338740348816","0.8955078125","0.8955078125","0.8955078125"
"14103","0.8880208134651184","0.8880208134651184","0.8880208134651184","0.880859375","0.880859375","0.880859375","0.8961588740348816","0.8961588740348816","0.8961588740348816"
"14455","0.8763020634651184","0.8763020634651184","0.8763020634651184","0.8883463740348816","0.8883463740348816","0.8883463740348816","0.9000651240348816","0.9000651240348816","0.9000651240348816"
"14808","0.884765625","0.884765625","0.884765625","0.8828125","0.8828125","0.8828125","0.8955078125","0.8955078125","0.8955078125"
"15160","0.8899739384651184","0.8899739384651184","0.8899739384651184","0.8870442509651184","0.8870442509651184","0.8870442509651184","0.8942057490348816","0.8942057490348816","0.8942057490348816"
"15513","0.8837890625","0.8837890625","0.8837890625","0.890625","0.890625","0.890625","0.8929036259651184","0.8929036259651184","0.8929036259651184"
"15866","0.8883463740348816","0.8883463740348816","0.8883463740348816","0.8916015625","0.8916015625","0.8916015625","0.8951823115348816","0.8951823115348816","0.8951823115348816"
"16218","0.8876953125","0.8876953125","0.8876953125","0.8834635615348816","0.8834635615348816","0.8834635615348816","0.8968098759651184","0.8968098759651184","0.8968098759651184"
"16571","0.8841145634651184","0.8841145634651184","0.8841145634651184","0.8919270634651184","0.8919270634651184","0.8919270634651184","0.8948567509651184","0.8948567509651184","0.8948567509651184"
"16923","0.8873698115348816","0.8873698115348816","0.8873698115348816","0.8929036259651184","0.8929036259651184","0.8929036259651184","0.8938801884651184","0.8938801884651184","0.8938801884651184"
"17276","0.8932291865348816","0.8932291865348816","0.8932291865348816","0.8994140625","0.8994140625","0.8994140625","0.8990885615348816","0.8990885615348816","0.8990885615348816"
"17629","0.8929036259651184","0.8929036259651184","0.8929036259651184","0.892578125","0.892578125","0.892578125","0.8977864384651184","0.8977864384651184","0.8977864384651184"
"17981","0.89453125","0.89453125","0.89453125","0.8919270634651184","0.8919270634651184","0.8919270634651184","0.8987630009651184","0.8987630009651184","0.8987630009651184"
"18334","0.884765625","0.884765625","0.884765625","0.8932291865348816","0.8932291865348816","0.8932291865348816","0.9055989384651184","0.9055989384651184","0.9055989384651184"
"18686","0.890625","0.890625","0.890625","0.8971354365348816","0.8971354365348816","0.8971354365348816","0.9039713740348816","0.9039713740348816","0.9039713740348816"
"19039","0.8929036259651184","0.8929036259651184","0.8929036259651184","0.896484375","0.896484375","0.896484375","0.8981119990348816","0.8981119990348816","0.8981119990348816"
"19392","0.8909505009651184","0.8909505009651184","0.8909505009651184","0.8899739384651184","0.8899739384651184","0.8899739384651184","0.8977864384651184","0.8977864384651184","0.8977864384651184"
"19744","0.8948567509651184","0.8948567509651184","0.8948567509651184","0.9000651240348816","0.9000651240348816","0.9000651240348816","0.9016926884651184","0.9016926884651184","0.9016926884651184"
"20097","0.8929036259651184","0.8929036259651184","0.8929036259651184","0.8893229365348816","0.8893229365348816","0.8893229365348816","0.8987630009651184","0.8987630009651184","0.8987630009651184"
"20449","0.8837890625","0.8837890625","0.8837890625","0.896484375","0.896484375","0.896484375","0.9013671875","0.9013671875","0.9013671875"
"20802","0.8889973759651184","0.8889973759651184","0.8889973759651184","0.8968098759651184","0.8968098759651184","0.8968098759651184","0.9007161259651184","0.9007161259651184","0.9007161259651184"
"21155","0.8880208134651184","0.8880208134651184","0.8880208134651184","0.8971354365348816","0.8971354365348816","0.8971354365348816","0.9059244990348816","0.9059244990348816","0.9059244990348816"
"21507","0.8922526240348816","0.8922526240348816","0.8922526240348816","0.8987630009651184","0.8987630009651184","0.8987630009651184","0.9036458134651184","0.9036458134651184","0.9036458134651184"
"21860","0.890625","0.890625","0.890625","0.8971354365348816","0.8971354365348816","0.8971354365348816","0.9069010615348816","0.9069010615348816","0.9069010615348816"
"22212","0.88671875","0.88671875","0.88671875","0.9036458134651184","0.9036458134651184","0.9036458134651184","0.9078776240348816","0.9078776240348816","0.9078776240348816"
"22565","0.8948567509651184","0.8948567509651184","0.8948567509651184","0.8981119990348816","0.8981119990348816","0.8981119990348816","0.9029948115348816","0.9029948115348816","0.9029948115348816"
"22918","0.8990885615348816","0.8990885615348816","0.8990885615348816","0.896484375","0.896484375","0.896484375","0.9108073115348816","0.9108073115348816","0.9108073115348816"
"23270","0.8896484375","0.8896484375","0.8896484375","0.8974609375","0.8974609375","0.8974609375","0.908203125","0.908203125","0.908203125"
"23623","0.8955078125","0.8955078125","0.8955078125","0.9055989384651184","0.9055989384651184","0.9055989384651184","0.9114583134651184","0.9114583134651184","0.9114583134651184"
"23975","0.8990885615348816","0.8990885615348816","0.8990885615348816","0.8961588740348816","0.8961588740348816","0.8961588740348816","0.9049479365348816","0.9049479365348816","0.9049479365348816"
"24328","0.8994140625","0.8994140625","0.8994140625","0.9049479365348816","0.9049479365348816","0.9049479365348816","0.9104817509651184","0.9104817509651184","0.9104817509651184"
"24681","0.8942057490348816","0.8942057490348816","0.8942057490348816","0.90625","0.90625","0.90625","0.9104817509651184","0.9104817509651184","0.9104817509651184"
"25033","0.8981119990348816","0.8981119990348816","0.8981119990348816","0.8990885615348816","0.8990885615348816","0.8990885615348816","0.9069010615348816","0.9069010615348816","0.9069010615348816"
"25386","0.8958333134651184","0.8958333134651184","0.8958333134651184","0.9078776240348816","0.9078776240348816","0.9078776240348816","0.9078776240348816","0.9078776240348816","0.9078776240348816"
"25738","0.8929036259651184","0.8929036259651184","0.8929036259651184","0.8977864384651184","0.8977864384651184","0.8977864384651184","0.9039713740348816","0.9039713740348816","0.9039713740348816"
"26091","0.8971354365348816","0.8971354365348816","0.8971354365348816","0.9049479365348816","0.9049479365348816","0.9049479365348816","0.9036458134651184","0.9036458134651184","0.9036458134651184"
"26444","0.8994140625","0.8994140625","0.8994140625","0.9033203125","0.9033203125","0.9033203125","0.904296875","0.904296875","0.904296875"
"26796","0.8909505009651184","0.8909505009651184","0.8909505009651184","0.8968098759651184","0.8968098759651184","0.8968098759651184","0.9114583134651184","0.9114583134651184","0.9114583134651184"
"27149","0.9020182490348816","0.9020182490348816","0.9020182490348816","0.9088541865348816","0.9088541865348816","0.9088541865348816","0.9075520634651184","0.9075520634651184","0.9075520634651184"
"27501","0.9007161259651184","0.9007161259651184","0.9007161259651184","0.9055989384651184","0.9055989384651184","0.9055989384651184","0.908203125","0.908203125","0.908203125"
"27854","0.8922526240348816","0.8922526240348816","0.8922526240348816","0.8987630009651184","0.8987630009651184","0.8987630009651184","0.91015625","0.91015625","0.91015625"
"28207","0.9016926884651184","0.9016926884651184","0.9016926884651184","0.91015625","0.91015625","0.91015625","0.9143880009651184","0.9143880009651184","0.9143880009651184"
"28559","0.8984375","0.8984375","0.8984375","0.9150390625","0.9150390625","0.9150390625","0.91015625","0.91015625","0.91015625"
"28912","0.9000651240348816","0.9000651240348816","0.9000651240348816","0.8984375","0.8984375","0.8984375","0.9137369990348816","0.9137369990348816","0.9137369990348816"
"29264","0.8981119990348816","0.8981119990348816","0.8981119990348816","0.9095051884651184","0.9095051884651184","0.9095051884651184","0.9117838740348816","0.9117838740348816","0.9117838740348816"
"29617","0.8958333134651184","0.8958333134651184","0.8958333134651184","0.9049479365348816","0.9049479365348816","0.9049479365348816","0.90625","0.90625","0.90625"
"29970","0.8984375","0.8984375","0.8984375","0.9029948115348816","0.9029948115348816","0.9029948115348816","0.9111328125","0.9111328125","0.9111328125"
